,predicted_mean
2025-03-01,0.017603986955018792
2025-04-01,0.018081132874301298
2025-05-01,0.01781719586770364
2025-06-01,0.01780672025560764
2025-07-01,0.017517413979161595
2025-08-01,0.017536312977446074
2025-09-01,0.017000442503201697
2025-10-01,0.0166405284492763
2025-11-01,0.01675607519601029
2025-12-01,0.01646351191490052
2026-01-01,0.016198210992830805
2026-02-01,0.0160875857393549
