,predicted_mean
2025-03-01,0.06337435303806764
2025-04-01,0.06509207834748468
2025-05-01,0.0641419051237331
2025-06-01,0.06410419292018751
2025-07-01,0.06306269032498174
2025-08-01,0.06313072671880586
2025-09-01,0.06120159301152611
2025-10-01,0.05990590241739467
2025-11-01,0.06032187070563705
2025-12-01,0.05926864289364188
2026-01-01,0.058313559574190904
2026-02-01,0.05791530866167764
