,predicted_mean
2025-03-01,0.003520797391003758
2025-04-01,0.00361622657486026
2025-05-01,0.0035634391735407276
2025-06-01,0.003561344051121528
2025-07-01,0.0035034827958323185
2025-08-01,0.0035072625954892145
2025-09-01,0.0034000885006403394
2025-10-01,0.0033281056898552593
2025-11-01,0.003351215039202058
2025-12-01,0.003292702382980104
2026-01-01,0.0032396421985661614
2026-02-01,0.0032175171478709803
