,predicted_mean
2025-03-01,1.8239662172763564
2025-04-01,1.8234121351192671
2025-05-01,1.823434795234945
2025-06-01,1.8208865497259497
2025-07-01,1.8221706084942593
2025-08-01,1.8162280113160085
2025-09-01,1.8192010750409915
2025-10-01,1.835689071105716
2025-11-01,1.8497878920354436
2025-12-01,1.8461273570285084
2026-01-01,1.8423263436030157
2026-02-01,1.8289469404901775
