,predicted_mean
2025-03-01,0.811937792905897
2025-04-01,0.8464172651718492
2025-05-01,0.8583873047167091
2025-06-01,0.8225259505837413
2025-07-01,0.7603689197344673
2025-08-01,0.7278544518738016
2025-09-01,0.736078586688901
2025-10-01,0.7661815568084912
2025-11-01,0.9615550533914099
2025-12-01,1.0554280936663993
2026-01-01,0.9879845025125222
2026-02-01,0.9451649584714469
