,predicted_mean
2025-03-01,0.05373958707153021
2025-04-01,0.050550054043553366
2025-05-01,0.051664788246841814
2025-06-01,0.06282610510398223
2025-07-01,0.1486645729663101
2025-08-01,0.06934914270934427
2025-09-01,0.05980146166594828
2025-10-01,0.07818896326952206
2025-11-01,0.1487898148587213
2025-12-01,0.5406673441286255
2026-01-01,0.145465531237691
2026-02-01,0.05217892326524283
