,predicted_mean
2025-03-01,0.5757674383550608
2025-04-01,0.5727417978703615
2025-05-01,0.5635596160924422
2025-06-01,0.5443017354753823
2025-07-01,0.5213748354397657
2025-08-01,0.4854528236060599
2025-09-01,0.4717190847247815
2025-10-01,0.5024337347452196
2025-11-01,0.39791729866609576
2025-12-01,0.4646752103194347
2026-01-01,0.41291533206914216
2026-02-01,0.5202073269180972
