,predicted_mean
2025-03-01,1.7109199186310515
2025-04-01,1.769346856709098
2025-05-01,1.7802170799979413
2025-06-01,1.7604488275194652
2025-07-01,1.7187749953628326
2025-08-01,1.7700323191498244
2025-09-01,1.8173634256182072
2025-10-01,1.6894477440688676
2025-11-01,1.545660507466223
2025-12-01,1.5402619378068199
2026-01-01,1.5856999112873624
2026-02-01,1.7794208113141083
