,predicted_mean
2025-03-01,0.92749869273157
2025-04-01,0.9591722433738794
2025-05-01,0.9650650486304629
2025-06-01,0.9543485749184469
2025-07-01,0.9317569711703777
2025-08-01,0.9595438361706943
2025-09-01,0.9852022780982913
2025-10-01,0.9158585138899651
2025-11-01,0.8379106961527419
2025-12-01,0.834984103126855
2026-01-01,0.8596162676978859
2026-02-01,0.9646333871860693
