,predicted_mean
2025-03-01,0.0847401844331104
2025-04-01,0.08704699089714006
2025-05-01,0.09060429446592039
2025-06-01,0.09224967260392161
2025-07-01,0.08500718027756993
2025-08-01,0.07975405301049093
2025-09-01,0.08239604563581265
2025-10-01,0.08843947563295575
2025-11-01,0.09830446688275073
2025-12-01,0.09117222111549117
2026-01-01,0.09294409879818473
2026-02-01,0.09066661308145561
