,predicted_mean
2025-03-01,0.01694803688662208
2025-04-01,0.01740939817942801
2025-05-01,0.018120858893184075
2025-06-01,0.018449934520784323
2025-07-01,0.017001436055513984
2025-08-01,0.015950810602098187
2025-09-01,0.016479209127162532
2025-10-01,0.01768789512659115
2025-11-01,0.019660893376550144
2025-12-01,0.018234444223098233
2026-01-01,0.018588819759636947
2026-02-01,0.018133322616291123
