,predicted_mean
2025-03-01,0.23727251641270913
2025-04-01,0.24373157451199218
2025-05-01,0.25369202450457706
2025-06-01,0.2582990832909805
2025-07-01,0.2380201047771958
2025-08-01,0.2233113484293746
2025-09-01,0.23070892778027544
2025-10-01,0.2476305317722761
2025-11-01,0.27525250727170203
2025-12-01,0.2552822191233753
2026-01-01,0.26024347663491726
2026-02-01,0.25386651662807574
