,predicted_mean
2025-03-01,0.3135386824025085
2025-04-01,0.3220738663194182
2025-05-01,0.33523588952390543
2025-06-01,0.34132378863450996
2025-07-01,0.3145265670270087
2025-08-01,0.2950899961388165
2025-09-01,0.3048653688525068
2025-10-01,0.32722605984193626
2025-11-01,0.3637265274661777
2025-12-01,0.3373372181273173
2026-01-01,0.34389316555328353
2026-02-01,0.3354664684013858
