,predicted_mean
2025-03-01,0.21624669449655767
2025-04-01,0.21956786564645428
2025-05-01,0.2093243290036265
2025-06-01,0.20712534353653034
2025-07-01,0.20210895004875123
2025-08-01,0.20810910598599358
2025-09-01,0.21564797416120135
2025-10-01,0.22077754726057472
2025-11-01,0.21606937069913568
2025-12-01,0.214630106983889
2026-01-01,0.21203431225118924
2026-02-01,0.21313716443957725
