,predicted_mean
2025-03-01,1.6567287078365305
2025-04-01,1.6821731642268674
2025-05-01,1.6036944560761706
2025-06-01,1.5868473899976114
2025-07-01,1.5484153431154326
2025-08-01,1.5943842797314025
2025-09-01,1.6521417375253327
2025-10-01,1.6914408862705321
2025-11-01,1.655370178743378
2025-12-01,1.6443435615701174
2026-01-01,1.6244564245050788
2026-02-01,1.6329056953032128
