,predicted_mean
2025-03-01,0.4437340138753273
2025-04-01,0.4423082133628992
2025-05-01,0.44206503437670824
2025-06-01,0.44146850414641864
2025-07-01,0.440745967127544
2025-08-01,0.43941677365438936
2025-09-01,0.437748734426512
2025-10-01,0.43623686210946466
2025-11-01,0.433922394806586
2025-12-01,0.4305777202389522
2026-01-01,0.4294579698228777
2026-02-01,0.42828110656920876
