,predicted_mean
2025-03-01,0.4157087077358329
2025-04-01,0.41437295778208455
2025-05-01,0.4141451374687056
2025-06-01,0.413586282831908
2025-07-01,0.4129093797300149
2025-08-01,0.41166413531832263
2025-09-01,0.4101014459364165
2025-10-01,0.4086850602920248
2025-11-01,0.4065167698714332
2025-12-01,0.40338333790807096
2026-01-01,0.40233430857090646
2026-02-01,0.4012317735227324
